id,name,base_name,height_meter,weight_kg,hp,attack,defense,special_attack,special_defense,speed,type_1,type_2,is_legendary,is_mythical
687,malamar,malamar,1.5,47.0,86,92,88,68,75,73,dark,psychic,False,False
688,binacle,binacle,0.5,31.0,42,52,67,39,56,50,rock,water,False,False
689,barbaracle,barbaracle,1.3,96.0,72,105,115,54,86,68,rock,water,False,False
690,skrelp,skrelp,0.5,7.3,50,60,60,60,60,30,poison,water,False,False
691,dragalge,dragalge,1.8,81.5,65,75,90,97,123,44,poison,dragon,False,False
692,clauncher,clauncher,0.5,8.3,50,53,62,58,63,44,water,,False,False
693,clawitzer,clawitzer,1.3,35.3,71,73,88,120,89,59,water,,False,False
694,helioptile,helioptile,0.5,6.0,44,38,33,61,43,70,electric,normal,False,False
695,heliolisk,heliolisk,1.0,21.0,62,55,52,109,94,109,electric,normal,False,False
696,tyrunt,tyrunt,0.8,26.0,58,89,77,45,45,48,rock,dragon,False,False
697,tyrantrum,tyrantrum,2.5,270.0,82,121,119,69,59,71,rock,dragon,False,False
698,amaura,amaura,1.3,25.2,77,59,50,67,63,46,rock,ice,False,False
699,aurorus,aurorus,2.7,225.0,123,77,72,99,92,58,rock,ice,False,False
700,sylveon,sylveon,1.0,23.5,95,65,65,110,130,60,fairy,,False,False
701,hawlucha,hawlucha,0.8,21.5,78,92,75,74,63,118,fighting,flying,False,False
702,dedenne,dedenne,0.2,2.2,67,58,57,81,67,101,electric,fairy,False,False
703,carbink,carbink,0.3,5.7,50,50,150,50,150,50,rock,fairy,False,False
704,goomy,goomy,0.3,2.8,45,50,35,55,75,40,dragon,,False,False
705,sliggoo,sliggoo,0.8,17.5,68,75,53,83,113,60,dragon,,False,False
706,goodra,goodra,2.0,150.5,90,100,70,110,150,80,dragon,,False,False
707,klefki,klefki,0.2,3.0,57,80,91,80,87,75,steel,fairy,False,False
708,phantump,phantump,0.4,7.0,43,70,48,50,60,38,ghost,grass,False,False
709,trevenant,trevenant,1.5,71.0,85,110,76,65,82,56,ghost,grass,False,False
710,pumpkaboo-average,pumpkaboo,0.4,5.0,49,66,70,44,55,51,ghost,grass,False,False
711,gourgeist-average,gourgeist,0.9,12.5,65,90,122,58,75,84,ghost,grass,False,False
712,bergmite,bergmite,1.0,99.5,55,69,85,32,35,28,ice,,False,False
713,avalugg,avalugg,2.0,505.0,95,117,184,44,46,28,ice,,False,False
714,noibat,noibat,0.5,8.0,40,30,35,45,40,55,flying,dragon,False,False
715,noivern,noivern,1.5,85.0,85,70,80,97,80,123,flying,dragon,False,False
716,xerneas,xerneas,3.0,215.0,126,131,95,131,98,99,fairy,,True,False
717,yveltal,yveltal,5.8,203.0,126,131,95,131,98,99,dark,flying,True,False
718,zygarde,zygarde,5.0,305.0,108,100,121,81,95,95,dragon,ground,True,False
719,diancie,diancie,0.7,8.8,50,100,150,100,150,50,rock,fairy,False,True
720,hoopa,hoopa,0.5,9.0,80,110,60,150,130,70,psychic,ghost,False,True
721,volcanion,volcanion,1.7,195.0,80,110,120,130,90,70,fire,water,False,True
722,rowlet,rowlet,0.3,1.5,68,55,55,50,50,42,grass,flying,False,False
723,dartrix,dartrix,0.7,16.0,78,75,75,70,70,52,grass,flying,False,False
724,decidueye,decidueye,1.6,36.6,78,107,75,100,100,70,grass,ghost,False,False
725,litten,litten,0.4,4.3,45,65,40,60,40,70,fire,,False,False
726,torracat,torracat,0.7,25.0,65,85,50,80,50,90,fire,,False,False
727,incineroar,incineroar,1.8,83.0,95,115,90,80,90,60,fire,dark,False,False
728,popplio,popplio,0.4,7.5,50,54,54,66,56,40,water,,False,False
729,brionne,brionne,0.6,17.5,60,69,69,91,81,50,water,,False,False
730,primarina,primarina,1.8,44.0,80,74,74,126,116,60,water,fairy,False,False
731,pikipek,pikipek,0.3,1.2,35,75,30,30,30,65,normal,flying,False,False
732,trumbeak,trumbeak,0.6,14.8,55,85,50,40,50,75,normal,flying,False,False
733,toucannon,toucannon,1.1,26.0,80,120,75,75,75,60,normal,flying,False,False
734,yungoos,yungoos,0.4,6.0,48,70,30,30,30,45,normal,,False,False
735,gumshoos,gumshoos,0.7,14.2,88,110,60,55,60,45,normal,,False,False
736,grubbin,grubbin,0.4,4.4,47,62,45,55,45,46,bug,,False,False
737,charjabug,charjabug,0.5,10.5,57,82,95,55,75,36,bug,electric,False,False
738,vikavolt,vikavolt,1.5,45.0,77,70,90,145,75,43,bug,electric,False,False
739,crabrawler,crabrawler,0.6,7.0,47,82,57,42,47,63,fighting,,False,False
740,crabominable,crabominable,1.7,180.0,97,132,77,62,67,43,fighting,ice,False,False
741,oricorio-baile,oricorio,0.6,3.4,75,70,70,98,70,93,fire,flying,False,False
742,cutiefly,cutiefly,0.1,0.2,40,45,40,55,40,84,bug,fairy,False,False
743,ribombee,ribombee,0.2,0.5,60,55,60,95,70,124,bug,fairy,False,False
744,rockruff,rockruff,0.5,9.2,45,65,40,30,40,60,rock,,False,False
745,lycanroc-midday,lycanroc,0.8,25.0,75,115,65,55,65,112,rock,,False,False
746,wishiwashi-solo,wishiwashi,0.2,0.3,45,20,20,25,25,40,water,,False,False
747,mareanie,mareanie,0.4,8.0,50,53,62,43,52,45,poison,water,False,False
748,toxapex,toxapex,0.7,14.5,50,63,152,53,142,35,poison,water,False,False
749,mudbray,mudbray,1.0,110.0,70,100,70,45,55,45,ground,,False,False
750,mudsdale,mudsdale,2.5,920.0,100,125,100,55,85,35,ground,,False,False
751,dewpider,dewpider,0.3,4.0,38,40,52,40,72,27,water,bug,False,False
752,araquanid,araquanid,1.8,82.0,68,70,92,50,132,42,water,bug,False,False
753,fomantis,fomantis,0.3,1.5,40,55,35,50,35,35,grass,,False,False
754,lurantis,lurantis,0.9,18.5,70,105,90,80,90,45,grass,,False,False
755,morelull,morelull,0.2,1.5,40,35,55,65,75,15,grass,fairy,False,False
756,shiinotic,shiinotic,1.0,11.5,60,45,80,90,100,30,grass,fairy,False,False
757,salandit,salandit,0.6,4.8,48,44,40,71,40,77,poison,fire,False,False
758,salazzle,salazzle,1.2,22.2,68,64,60,111,60,117,poison,fire,False,False
759,stufful,stufful,0.5,6.8,70,75,50,45,50,50,normal,fighting,False,False
760,bewear,bewear,2.1,135.0,120,125,80,55,60,60,normal,fighting,False,False
761,bounsweet,bounsweet,0.3,3.2,42,30,38,30,38,32,grass,,False,False
762,steenee,steenee,0.7,8.2,52,40,48,40,48,62,grass,,False,False
763,tsareena,tsareena,1.2,21.4,72,120,98,50,98,72,grass,,False,False
764,comfey,comfey,0.1,0.3,51,52,90,82,110,100,fairy,,False,False
765,oranguru,oranguru,1.5,76.0,90,60,80,90,110,60,normal,psychic,False,False
766,passimian,passimian,2.0,82.8,100,120,90,40,60,80,fighting,,False,False
767,wimpod,wimpod,0.5,12.0,25,35,40,20,30,80,bug,water,False,False
768,golisopod,golisopod,2.0,108.0,75,125,140,60,90,40,bug,water,False,False
769,sandygast,sandygast,0.5,70.0,55,55,80,70,45,15,ghost,ground,False,False
770,palossand,palossand,1.3,250.0,85,75,110,100,75,35,ghost,ground,False,False
771,pyukumuku,pyukumuku,0.3,1.2,55,60,130,30,130,5,water,,False,False
772,type-null,type-null,1.9,120.5,95,95,95,95,95,59,normal,,False,False
773,silvally,silvally,2.3,100.5,95,95,95,95,95,95,normal,,False,False
774,minior-red-meteor,minior,0.3,40.0,60,60,100,60,100,60,rock,flying,False,False
775,komala,komala,0.4,19.9,65,115,65,75,95,65,normal,,False,False
776,turtonator,turtonator,2.0,212.0,60,78,135,91,85,36,fire,dragon,False,False
777,togedemaru,togedemaru,0.3,3.3,65,98,63,40,73,96,electric,steel,False,False
778,mimikyu-disguised,mimikyu,0.2,0.7,55,90,80,50,105,96,ghost,fairy,False,False
779,bruxish,bruxish,0.9,19.0,68,105,70,70,70,92,water,psychic,False,False
780,drampa,drampa,3.0,185.0,78,60,85,135,91,36,normal,dragon,False,False
781,dhelmise,dhelmise,3.9,210.0,70,131,100,86,90,40,ghost,grass,False,False
782,jangmo-o,jangmo-o,0.6,29.7,45,55,65,45,45,45,dragon,,False,False
783,hakamo-o,hakamo-o,1.2,47.0,55,75,90,65,70,65,dragon,fighting,False,False
784,kommo-o,kommo-o,1.6,78.2,75,110,125,100,105,85,dragon,fighting,False,False
785,tapu-koko,tapu-koko,1.8,20.5,70,115,85,95,75,130,electric,fairy,True,False
786,tapu-lele,tapu-lele,1.2,18.6,70,85,75,130,115,95,psychic,fairy,True,False
787,tapu-bulu,tapu-bulu,1.9,45.5,70,130,115,85,95,75,grass,fairy,True,False
788,tapu-fini,tapu-fini,1.3,21.2,70,75,115,95,130,85,water,fairy,True,False
789,cosmog,cosmog,0.2,0.1,43,29,31,29,31,37,psychic,,True,False
790,cosmoem,cosmoem,0.1,999.9,43,29,131,29,131,37,psychic,,True,False
791,solgaleo,solgaleo,3.4,230.0,137,137,107,113,89,97,psychic,steel,True,False
792,lunala,lunala,4.0,120.0,137,113,89,137,107,97,psychic,ghost,True,False
793,nihilego,nihilego,1.2,55.5,109,53,47,127,131,103,rock,poison,False,False
794,buzzwole,buzzwole,2.4,333.6,107,139,139,53,53,79,bug,fighting,False,False
795,pheromosa,pheromosa,1.8,25.0,71,137,37,137,37,151,bug,fighting,False,False
796,xurkitree,xurkitree,3.8,100.0,83,89,71,173,71,83,electric,,False,False
797,celesteela,celesteela,9.2,999.9,97,101,103,107,101,61,steel,flying,False,False
798,kartana,kartana,0.3,0.1,59,181,131,59,31,109,grass,steel,False,False
799,guzzlord,guzzlord,5.5,888.0,223,101,53,97,53,43,dark,dragon,False,False
800,necrozma,necrozma,2.4,230.0,97,107,101,127,89,79,psychic,,True,False
801,magearna,magearna,1.0,80.5,80,95,115,130,115,65,steel,fairy,False,True
802,marshadow,marshadow,0.7,22.2,90,125,80,90,90,125,fighting,ghost,False,True
803,poipole,poipole,0.6,1.8,67,73,67,73,67,73,poison,,False,False
804,naganadel,naganadel,3.6,150.0,73,73,73,127,73,121,poison,dragon,False,False
805,stakataka,stakataka,5.5,820.0,61,131,211,53,101,13,rock,steel,False,False
806,blacephalon,blacephalon,1.8,13.0,53,127,53,151,79,107,fire,ghost,False,False
807,zeraora,zeraora,1.5,44.5,88,112,75,102,80,143,electric,,False,True
808,meltan,meltan,0.2,8.0,46,65,65,55,35,34,steel,,False,True
809,melmetal,melmetal,2.5,800.0,135,143,143,80,65,34,steel,,False,True
810,grookey,grookey,0.3,5.0,50,65,50,40,40,65,grass,,False,False
811,thwackey,thwackey,0.7,14.0,70,85,70,55,60,80,grass,,False,False
812,rillaboom,rillaboom,2.1,90.0,100,125,90,60,70,85,grass,,False,False
813,scorbunny,scorbunny,0.3,4.5,50,71,40,40,40,69,fire,,False,False
814,raboot,raboot,0.6,9.0,65,86,60,55,60,94,fire,,False,False
815,cinderace,cinderace,1.4,33.0,80,116,75,65,75,119,fire,,False,False
816,sobble,sobble,0.3,4.0,50,40,40,70,40,70,water,,False,False
817,drizzile,drizzile,0.7,11.5,65,60,55,95,55,90,water,,False,False
818,inteleon,inteleon,1.9,45.2,70,85,65,125,65,120,water,,False,False
819,skwovet,skwovet,0.3,2.5,70,55,55,35,35,25,normal,,False,False
820,greedent,greedent,0.6,6.0,120,95,95,55,75,20,normal,,False,False
821,rookidee,rookidee,0.2,1.8,38,47,35,33,35,57,flying,,False,False
822,corvisquire,corvisquire,0.8,16.0,68,67,55,43,55,77,flying,,False,False
823,corviknight,corviknight,2.2,75.0,98,87,105,53,85,67,flying,steel,False,False
824,blipbug,blipbug,0.4,8.0,25,20,20,25,45,45,bug,,False,False
825,dottler,dottler,0.4,19.5,50,35,80,50,90,30,bug,psychic,False,False
826,orbeetle,orbeetle,0.4,40.8,60,45,110,80,120,90,bug,psychic,False,False
827,nickit,nickit,0.6,8.9,40,28,28,47,52,50,dark,,False,False
828,thievul,thievul,1.2,19.9,70,58,58,87,92,90,dark,,False,False
829,gossifleur,gossifleur,0.4,2.2,40,40,60,40,60,10,grass,,False,False
830,eldegoss,eldegoss,0.5,2.5,60,50,90,80,120,60,grass,,False,False
831,wooloo,wooloo,0.6,6.0,42,40,55,40,45,48,normal,,False,False
832,dubwool,dubwool,1.3,43.0,72,80,100,60,90,88,normal,,False,False
833,chewtle,chewtle,0.3,8.5,50,64,50,38,38,44,water,,False,False
834,drednaw,drednaw,1.0,115.5,90,115,90,48,68,74,water,rock,False,False
835,yamper,yamper,0.3,13.5,59,45,50,40,50,26,electric,,False,False
836,boltund,boltund,1.0,34.0,69,90,60,90,60,121,electric,,False,False
837,rolycoly,rolycoly,0.3,12.0,30,40,50,40,50,30,rock,,False,False
838,carkol,carkol,1.1,78.0,80,60,90,60,70,50,rock,fire,False,False
839,coalossal,coalossal,2.8,310.5,110,80,120,80,90,30,rock,fire,False,False
840,applin,applin,0.2,0.5,40,40,80,40,40,20,grass,dragon,False,False
841,flapple,flapple,0.3,1.0,70,110,80,95,60,70,grass,dragon,False,False
842,appletun,appletun,0.4,13.0,110,85,80,100,80,30,grass,dragon,False,False
843,silicobra,silicobra,2.2,7.6,52,57,75,35,50,46,ground,,False,False
844,sandaconda,sandaconda,3.8,65.5,72,107,125,65,70,71,ground,,False,False
845,cramorant,cramorant,0.8,18.0,70,85,55,85,95,85,flying,water,False,False
846,arrokuda,arrokuda,0.5,1.0,41,63,40,40,30,66,water,,False,False
847,barraskewda,barraskewda,1.3,30.0,61,123,60,60,50,136,water,,False,False
848,toxel,toxel,0.4,11.0,40,38,35,54,35,40,electric,poison,False,False
849,toxtricity-amped,toxtricity,1.6,40.0,75,98,70,114,70,75,electric,poison,False,False
850,sizzlipede,sizzlipede,0.7,1.0,50,65,45,50,50,45,fire,bug,False,False
851,centiskorch,centiskorch,3.0,120.0,100,115,65,90,90,65,fire,bug,False,False
852,clobbopus,clobbopus,0.6,4.0,50,68,60,50,50,32,fighting,,False,False
853,grapploct,grapploct,1.6,39.0,80,118,90,70,80,42,fighting,,False,False
854,sinistea,sinistea,0.1,0.2,40,45,45,74,54,50,ghost,,False,False
855,polteageist,polteageist,0.2,0.4,60,65,65,134,114,70,ghost,,False,False
856,hatenna,hatenna,0.4,3.4,42,30,45,56,53,39,psychic,,False,False
857,hattrem,hattrem,0.6,4.8,57,40,65,86,73,49,psychic,,False,False
858,hatterene,hatterene,2.1,5.1,57,90,95,136,103,29,psychic,fairy,False,False
859,impidimp,impidimp,0.4,5.5,45,45,30,55,40,50,dark,fairy,False,False
860,morgrem,morgrem,0.8,12.5,65,60,45,75,55,70,dark,fairy,False,False
861,grimmsnarl,grimmsnarl,1.5,61.0,95,120,65,95,75,60,dark,fairy,False,False
862,obstagoon,obstagoon,1.6,46.0,93,90,101,60,81,95,dark,normal,False,False
863,perrserker,perrserker,0.8,28.0,70,110,100,50,60,50,steel,,False,False
864,cursola,cursola,1.0,0.4,60,95,50,145,130,30,ghost,,False,False
865,sirfetchd,sirfetchd,0.8,117.0,62,135,95,68,82,65,fighting,,False,False
866,mr-rime,mr-rime,1.5,58.2,80,85,75,110,100,70,ice,psychic,False,False
867,runerigus,runerigus,1.6,66.6,58,95,145,50,105,30,ground,ghost,False,False
868,milcery,milcery,0.2,0.3,45,40,40,50,61,34,fairy,,False,False
869,alcremie,alcremie,0.3,0.5,65,60,75,110,121,64,fairy,,False,False
870,falinks,falinks,3.0,62.0,65,100,100,70,60,75,fighting,,False,False
871,pincurchin,pincurchin,0.3,1.0,48,101,95,91,85,15,electric,,False,False
872,snom,snom,0.3,3.8,30,25,35,45,30,20,ice,bug,False,False
873,frosmoth,frosmoth,1.3,42.0,70,65,60,125,90,65,ice,bug,False,False
874,stonjourner,stonjourner,2.5,520.0,100,125,135,20,20,70,rock,,False,False
875,eiscue-ice,eiscue,1.4,89.0,75,80,110,65,90,50,ice,,False,False
876,indeedee-male,indeedee,0.9,28.0,60,65,55,105,95,95,psychic,normal,False,False
877,morpeko,morpeko,0.3,3.0,58,95,58,70,58,97,electric,dark,False,False
878,cufant,cufant,1.2,100.0,72,80,49,40,49,40,steel,,False,False
879,copperajah,copperajah,3.0,650.0,122,130,69,80,69,30,steel,,False,False
880,dracozolt,dracozolt,1.8,190.0,90,100,90,80,70,75,electric,dragon,False,False
881,arctozolt,arctozolt,2.3,150.0,90,100,90,90,80,55,electric,ice,False,False
882,dracovish,dracovish,2.3,215.0,90,90,100,70,80,75,water,dragon,False,False
883,arctovish,arctovish,2.0,175.0,90,90,100,80,90,55,water,ice,False,False
884,duraludon,duraludon,1.8,40.0,70,95,115,120,50,85,steel,dragon,False,False
885,dreepy,dreepy,0.5,2.0,28,60,30,40,30,82,dragon,ghost,False,False
886,drakloak,drakloak,1.4,11.0,68,80,50,60,50,102,dragon,ghost,False,False
887,dragapult,dragapult,3.0,50.0,88,120,75,100,75,142,dragon,ghost,False,False
888,zacian-hero,zacian,2.8,110.0,92,130,115,80,115,138,fairy,,True,False
889,zamazenta-hero,zamazenta,2.9,210.0,92,130,115,80,115,138,fighting,,True,False
890,eternatus,eternatus,20.0,950.0,140,85,95,145,95,130,poison,dragon,True,False
891,kubfu,kubfu,0.6,12.0,60,90,60,53,50,72,fighting,,True,False
892,urshifu-single-strike,urshifu,1.9,105.0,100,130,100,63,60,97,fighting,dark,True,False
893,zarude,zarude,1.8,70.0,105,120,105,70,95,105,dark,grass,False,True
894,regieleki,regieleki,1.2,145.0,80,100,50,100,50,200,electric,,True,False
895,regidrago,regidrago,2.1,200.0,200,100,50,100,50,80,dragon,,True,False
896,glastrier,glastrier,2.2,800.0,100,145,130,65,110,30,ice,,True,False
897,spectrier,spectrier,2.0,44.5,100,65,60,145,80,130,ghost,,True,False
898,calyrex,calyrex,1.1,7.7,100,80,80,80,80,80,psychic,grass,True,False
10001,deoxys-attack,deoxys,1.7,60.8,50,180,20,180,20,150,psychic,,False,True
10002,deoxys-defense,deoxys,1.7,60.8,50,70,160,70,160,90,psychic,,False,True
10003,deoxys-speed,deoxys,1.7,60.8,50,95,90,95,90,180,psychic,,False,True
10004,wormadam-sandy,wormadam,0.5,6.5,60,79,105,59,85,36,bug,ground,False,False
10005,wormadam-trash,wormadam,0.5,6.5,60,69,95,69,95,36,bug,steel,False,False
10006,shaymin-sky,shaymin,0.4,5.2,100,103,75,120,75,127,grass,flying,False,True
10007,giratina-origin,giratina,6.9,650.0,150,120,100,120,100,90,ghost,dragon,True,False
10008,rotom-heat,rotom,0.3,0.3,50,65,107,105,107,86,electric,fire,False,False
10009,rotom-wash,rotom,0.3,0.3,50,65,107,105,107,86,electric,water,False,False
10010,rotom-frost,rotom,0.3,0.3,50,65,107,105,107,86,electric,ice,False,False
10011,rotom-fan,rotom,0.3,0.3,50,65,107,105,107,86,electric,flying,False,False
10012,rotom-mow,rotom,0.3,0.3,50,65,107,105,107,86,electric,grass,False,False
10013,castform-sunny,castform,0.3,0.8,70,70,70,70,70,70,fire,,False,False
10014,castform-rainy,castform,0.3,0.8,70,70,70,70,70,70,water,,False,False
10015,castform-snowy,castform,0.3,0.8,70,70,70,70,70,70,ice,,False,False
10016,basculin-blue-striped,basculin,1.0,18.0,70,92,65,80,55,98,water,,False,False
10017,darmanitan-zen,darmanitan,1.3,92.9,105,30,105,140,105,55,fire,psychic,False,False
10018,meloetta-pirouette,meloetta,0.6,6.5,100,128,90,77,77,128,normal,fighting,False,True
10019,tornadus-therian,tornadus,1.4,63.0,79,100,80,110,90,121,flying,,True,False
10020,thundurus-therian,thundurus,3.0,61.0,79,105,70,145,80,101,electric,flying,True,False
10021,landorus-therian,landorus,1.3,68.0,89,145,90,105,80,91,ground,flying,True,False
10022,kyurem-black,kyurem,3.3,325.0,125,170,100,120,90,95,dragon,ice,True,False
10023,kyurem-white,kyurem,3.6,325.0,125,120,90,170,100,95,dragon,ice,True,False
10024,keldeo-resolute,keldeo,1.4,48.5,91,72,90,129,90,108,water,fighting,False,True
10025,meowstic-female,meowstic,0.6,8.5,74,48,76,83,81,104,psychic,,False,False
10026,aegislash-blade,aegislash,1.7,53.0,60,140,50,140,50,60,steel,ghost,False,False
10027,pumpkaboo-small,pumpkaboo,0.3,3.5,44,66,70,44,55,56,ghost,grass,False,False
10028,pumpkaboo-large,pumpkaboo,0.5,7.5,54,66,70,44,55,46,ghost,grass,False,False
10029,pumpkaboo-super,pumpkaboo,0.8,15.0,59,66,70,44,55,41,ghost,grass,False,False
10030,gourgeist-small,gourgeist,0.7,9.5,55,85,122,58,75,99,ghost,grass,False,False
10031,gourgeist-large,gourgeist,1.1,14.0,75,95,122,58,75,69,ghost,grass,False,False
10032,gourgeist-super,gourgeist,1.7,39.0,85,100,122,58,75,54,ghost,grass,False,False
10033,venusaur-mega,venusaur,2.4,155.5,80,100,123,122,120,80,grass,poison,False,False
10034,charizard-mega-x,charizard,1.7,110.5,78,130,111,130,85,100,fire,dragon,False,False
10035,charizard-mega-y,charizard,1.7,100.5,78,104,78,159,115,100,fire,flying,False,False
10036,blastoise-mega,blastoise,1.6,101.1,79,103,120,135,115,78,water,,False,False
10037,alakazam-mega,alakazam,1.2,48.0,55,50,65,175,105,150,psychic,,False,False
10038,gengar-mega,gengar,1.4,40.5,60,65,80,170,95,130,ghost,poison,False,False
10039,kangaskhan-mega,kangaskhan,2.2,100.0,105,125,100,60,100,100,normal,,False,False
10040,pinsir-mega,pinsir,1.7,59.0,65,155,120,65,90,105,bug,flying,False,False
10041,gyarados-mega,gyarados,6.5,305.0,95,155,109,70,130,81,water,dark,False,False
10042,aerodactyl-mega,aerodactyl,2.1,79.0,80,135,85,70,95,150,rock,flying,False,False
10043,mewtwo-mega-x,mewtwo,2.3,127.0,106,190,100,154,100,130,psychic,fighting,True,False
10044,mewtwo-mega-y,mewtwo,1.5,33.0,106,150,70,194,120,140,psychic,,True,False
10045,ampharos-mega,ampharos,1.4,61.5,90,95,105,165,110,45,electric,dragon,False,False
10046,scizor-mega,scizor,2.0,125.0,70,150,140,65,100,75,bug,steel,False,False
10047,heracross-mega,heracross,1.7,62.5,80,185,115,40,105,75,bug,fighting,False,False
10048,houndoom-mega,houndoom,1.9,49.5,75,90,90,140,90,115,dark,fire,False,False
10049,tyranitar-mega,tyranitar,2.5,255.0,100,164,150,95,120,71,rock,dark,False,False
10050,blaziken-mega,blaziken,1.9,52.0,80,160,80,130,80,100,fire,fighting,False,False
10051,gardevoir-mega,gardevoir,1.6,48.4,68,85,65,165,135,100,psychic,fairy,False,False
10052,mawile-mega,mawile,1.0,23.5,50,105,125,55,95,50,steel,fairy,False,False
10053,aggron-mega,aggron,2.2,395.0,70,140,230,60,80,50,steel,,False,False
10054,medicham-mega,medicham,1.3,31.5,60,100,85,80,85,100,fighting,psychic,False,False
10055,manectric-mega,manectric,1.8,44.0,70,75,80,135,80,135,electric,,False,False
10056,banette-mega,banette,1.2,13.0,64,165,75,93,83,75,ghost,,False,False
10057,absol-mega,absol,1.2,49.0,65,150,60,115,60,115,dark,,False,False
10058,garchomp-mega,garchomp,1.9,95.0,108,170,115,120,95,92,dragon,ground,False,False
10059,lucario-mega,lucario,1.3,57.5,70,145,88,140,70,112,fighting,steel,False,False
10060,abomasnow-mega,abomasnow,2.7,185.0,90,132,105,132,105,30,grass,ice,False,False
10061,floette-eternal,floette,0.2,0.9,74,65,67,125,128,92,fairy,,False,False
10062,latias-mega,latias,1.8,52.0,80,100,120,140,150,110,dragon,psychic,True,False
10063,latios-mega,latios,2.3,70.0,80,130,100,160,120,110,dragon,psychic,True,False
10064,swampert-mega,swampert,1.9,102.0,100,150,110,95,110,70,water,ground,False,False
10065,sceptile-mega,sceptile,1.9,55.2,70,110,75,145,85,145,grass,dragon,False,False
10066,sableye-mega,sableye,0.5,161.0,50,85,125,85,115,20,dark,ghost,False,False
10067,altaria-mega,altaria,1.5,20.6,75,110,110,110,105,80,dragon,fairy,False,False
10068,gallade-mega,gallade,1.6,56.4,68,165,95,65,115,110,psychic,fighting,False,False
10069,audino-mega,audino,1.5,32.0,103,60,126,80,126,50,normal,fairy,False,False
10070,sharpedo-mega,sharpedo,2.5,130.3,70,140,70,110,65,105,water,dark,False,False
10071,slowbro-mega,slowbro,2.0,120.0,95,75,180,130,80,30,water,psychic,False,False
10072,steelix-mega,steelix,10.5,740.0,75,125,230,55,95,30,steel,ground,False,False
10073,pidgeot-mega,pidgeot,2.2,50.5,83,80,80,135,80,121,normal,flying,False,False
10074,glalie-mega,glalie,2.1,350.2,80,120,80,120,80,100,ice,,False,False
10075,diancie-mega,diancie,1.1,27.8,50,160,110,160,110,110,rock,fairy,False,True
10076,metagross-mega,metagross,2.5,942.9,80,145,150,105,110,110,steel,psychic,False,False
10077,kyogre-primal,kyogre,9.8,430.0,100,150,90,180,160,90,water,,True,False
10078,groudon-primal,groudon,5.0,999.7,100,180,160,150,90,90,ground,fire,True,False
10079,rayquaza-mega,rayquaza,10.8,392.0,105,180,100,180,100,115,dragon,flying,True,False
10080,pikachu-rock-star,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10081,pikachu-belle,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10082,pikachu-pop-star,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10083,pikachu-phd,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10084,pikachu-libre,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10085,pikachu-cosplay,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10086,hoopa-unbound,hoopa,6.5,490.0,80,160,60,170,130,80,psychic,dark,False,True
10087,camerupt-mega,camerupt,2.5,320.5,70,120,100,145,105,20,fire,ground,False,False
10088,lopunny-mega,lopunny,1.3,28.3,65,136,94,54,96,135,normal,fighting,False,False
10089,salamence-mega,salamence,1.8,112.6,95,145,130,120,90,120,dragon,flying,False,False
10090,beedrill-mega,beedrill,1.4,40.5,65,150,40,15,80,145,bug,poison,False,False
10091,rattata-alola,rattata,0.3,3.8,30,56,35,25,35,72,dark,normal,False,False
10092,raticate-alola,raticate,0.7,25.5,75,71,70,40,80,77,dark,normal,False,False
10093,raticate-totem-alola,raticate,1.4,105.0,75,71,70,40,80,77,dark,normal,False,False
10094,pikachu-original-cap,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10095,pikachu-hoenn-cap,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10096,pikachu-sinnoh-cap,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10097,pikachu-unova-cap,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10098,pikachu-kalos-cap,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10099,pikachu-alola-cap,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10100,raichu-alola,raichu,0.7,21.0,60,85,50,95,85,110,electric,psychic,False,False
10101,sandshrew-alola,sandshrew,0.7,40.0,50,75,90,10,35,40,ice,steel,False,False
10102,sandslash-alola,sandslash,1.2,55.0,75,100,120,25,65,65,ice,steel,False,False
10103,vulpix-alola,vulpix,0.6,9.9,38,41,40,50,65,65,ice,,False,False
10104,ninetales-alola,ninetales,1.1,19.9,73,67,75,81,100,109,ice,fairy,False,False
10105,diglett-alola,diglett,0.2,1.0,10,55,30,35,45,90,ground,steel,False,False
10106,dugtrio-alola,dugtrio,0.7,66.6,35,100,60,50,70,110,ground,steel,False,False
10107,meowth-alola,meowth,0.4,4.2,40,35,35,50,40,90,dark,,False,False
10108,persian-alola,persian,1.1,33.0,65,60,60,75,65,115,dark,,False,False
10109,geodude-alola,geodude,0.4,20.3,40,80,100,30,30,20,rock,electric,False,False
10110,graveler-alola,graveler,1.0,110.0,55,95,115,45,45,35,rock,electric,False,False
10111,golem-alola,golem,1.7,316.0,80,120,130,55,65,45,rock,electric,False,False
